start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,bat_landing_number2,food_availability2,rat_minutes2,rat_arrival_number2,table_2_time,table_2_time_2
2017-12-26 20:57,1.0,,2017-12-26 20:53,2017-12-26 20:58,239,0,0,0,2017-12-26 16:43,4.248611111,0,51,2.968873797,1.283333333,2,,,,,2017-12-26 20:43,
2017-12-26 20:57,5.0,,2017-12-26 20:53,2017-12-26 20:58,199,0,0,0,2017-12-26 16:43,4.2375,0,51,2.968873797,1.283333333,2,,,,,2017-12-26 20:43,
2017-12-26 21:24,3.0,fast,2017-12-26 21:22,2017-12-26 21:27,121,0,1,0,2017-12-26 16:43,4.693611111,0,53,2.561403509,4.866666667,1,,,,,2017-12-26 21:13,
2017-12-26 21:24,15.0,rat,2017-12-26 21:22,2017-12-26 21:27,88,1,0,0,2017-12-26 16:43,4.684444444,0,53,2.561403509,4.866666667,1,,,,,2017-12-26 21:13,
2017-12-26 21:24,6.0,pick,2017-12-26 21:22,2017-12-26 21:27,113,0,1,0,2017-12-26 16:43,4.691388889,0,53,2.561403509,4.866666667,1,,,,,2017-12-26 21:13,
2017-12-26 21:24,5.0,pick,2017-12-26 21:22,2017-12-26 21:27,128,0,1,0,2017-12-26 16:43,4.695555556,0,53,2.561403509,4.866666667,1,,,,,2017-12-26 21:13,
2017-12-26 21:25,6.0,pick,2017-12-26 21:22,2017-12-26 21:27,153,0,1,0,2017-12-26 16:43,4.7025,0,53,2.561403509,4.866666667,1,,,,,2017-12-26 21:13,
2017-12-26 21:26,1.0,bat_fight,2017-12-26 21:22,2017-12-26 21:27,216,1,0,0,2017-12-26 16:43,4.72,0,53,2.561403509,4.866666667,1,,,,,2017-12-26 21:13,
2017-12-26 21:26,10.0,rat,2017-12-26 21:22,2017-12-26 21:27,208,1,0,0,2017-12-26 16:43,4.717777778,0,53,2.561403509,4.866666667,1,,,,,2017-12-26 21:13,
2017-12-27 01:35,2.0,rat_and_no_food,2017-12-27 01:34,2017-12-27 01:41,37,1,0,0,2017-12-26 16:43,8.8725,0,16,0.0,6.683333333,1,,,,,2017-12-27 01:13,
2017-12-28 03:58,2.0,fast,2017-12-28 03:56,2017-12-28 04:13,107,0,1,0,2017-12-27 16:43,11.26277778,0,5,0.971774194,16.01666667,1,11.0,0.730769231,0.883333333,1.0,2017-12-28 03:43,2017-12-28 04:13
2017-12-28 04:02,2.0,fast,2017-12-28 03:56,2017-12-28 04:13,358,0,1,0,2017-12-27 16:43,11.3325,0,5,0.971774194,16.01666667,1,11.0,0.730769231,0.883333333,1.0,2017-12-28 03:43,2017-12-28 04:13
2017-12-28 04:11,1.0,,2017-12-28 03:56,2017-12-28 04:13,852,0,0,0,2017-12-27 16:43,11.46972222,0,5,0.971774194,16.01666667,1,11.0,0.730769231,0.883333333,1.0,2017-12-28 03:43,2017-12-28 04:13
2017-12-28 19:36,1.0,fast,2017-12-28 19:35,2017-12-28 19:46,14,0,1,0,2017-12-28 16:44,2.868888889,0,23,3.543859649,8.1,1,23.0,3.07696661,2.5,1.0,2017-12-28 19:14,2017-12-28 19:44
2017-12-28 19:36,2.0,rat,2017-12-28 19:35,2017-12-28 19:46,40,1,0,0,2017-12-28 16:44,2.876111111,0,23,3.543859649,8.1,1,23.0,3.07696661,2.5,1.0,2017-12-28 19:14,2017-12-28 19:44
2017-12-28 19:37,26.0,rat,2017-12-28 19:35,2017-12-28 19:46,68,1,0,0,2017-12-28 16:44,2.883888889,0,23,3.543859649,8.1,1,23.0,3.07696661,2.5,1.0,2017-12-28 19:14,2017-12-28 19:44
2017-12-28 19:44,5.0,rat_and_others,2017-12-28 19:35,2017-12-28 19:46,521,1,0,0,2017-12-28 16:44,3.009722222,0,23,3.07696661,2.5,1,,,,,2017-12-28 19:44,
2017-12-28 19:45,15.0,pick_and_others,2017-12-28 19:35,2017-12-28 19:46,564,1,1,0,2017-12-28 16:44,3.021666667,0,23,3.07696661,2.5,1,,,,,2017-12-28 19:44,
2017-12-28 19:46,24.0,rat,2017-12-28 19:35,2017-12-28 19:46,607,1,0,0,2017-12-28 16:44,3.033611111,0,23,3.07696661,2.5,1,,,,,2017-12-28 19:44,
2017-12-30 18:37,16.0,rat,2017-12-30 18:35,2017-12-30 18:38,108,1,0,0,2017-12-30 16:45,1.870833333,0,36,4.0,3.283333333,1,,,,,2017-12-30 18:15,
2017-12-30 19:51,4.0,fast,2017-12-30 19:50,2017-12-30 19:55,41,0,1,0,2017-12-30 16:45,3.1075,0,37,3.067911715,5.0,1,,,,,2017-12-30 19:45,
2017-12-30 19:51,0.074015603,fast,2017-12-30 19:50,2017-12-30 19:55,17,0,1,0,2017-12-30 16:45,3.100833333,0,37,3.067911715,5.0,1,,,,,2017-12-30 19:45,
2017-12-30 19:52,10.0,rat,2017-12-30 19:50,2017-12-30 19:55,111,1,0,0,2017-12-30 16:45,3.126944444,0,37,3.067911715,5.0,1,,,,,2017-12-30 19:45,
2017-12-30 19:54,24.0,rat,2017-12-30 19:50,2017-12-30 19:55,215,1,0,0,2017-12-30 16:45,3.155833333,0,37,3.067911715,5.0,1,,,,,2017-12-30 19:45,
2017-12-30 19:54,15.0,rat,2017-12-30 19:50,2017-12-30 19:55,194,1,0,0,2017-12-30 16:45,3.15,0,37,3.067911715,5.0,1,,,,,2017-12-30 19:45,
2017-12-30 19:54,13.0,rat,2017-12-30 19:50,2017-12-30 19:55,253,1,0,0,2017-12-30 16:45,3.166388889,0,37,3.067911715,5.0,1,,,,,2017-12-30 19:45,
2018-01-01 01:52,2.0,fast,2018-01-01 01:50,2018-01-01 01:55,115,0,1,1,2017-12-31 16:46,9.108333333,0,18,1.92688172,4.933333333,1,,,,,2018-01-01 01:46,
2018-01-10 04:12,1.0,rat,2018-01-10 04:07,2018-01-10 04:15,306,1,0,1,2018-01-09 16:53,11.32222222,0,18,2.851612903,8.566666667,1,,,,,2018-01-10 03:53,
2018-01-10 23:34,4.0,,2018-01-10 23:32,2018-01-10 23:34,113,0,0,1,2018-01-10 16:54,6.673888889,0,38,2.0,2.05,2,,,,,2018-01-10 23:24,
2018-01-27 23:44,0.049410419,fast,2018-01-27 23:44,2018-01-27 23:50,12,0,1,1,2018-01-27 17:09,6.591111111,0,64,2.55,6.083333333,1,,,,,2018-01-27 23:39,
2018-01-27 23:44,1.0,fast,2018-01-27 23:44,2018-01-27 23:50,14,0,1,1,2018-01-27 17:09,6.591666667,0,64,2.55,6.083333333,1,,,,,2018-01-27 23:39,
2018-01-27 23:45,6.0,rat,2018-01-27 23:44,2018-01-27 23:50,49,1,0,1,2018-01-27 17:09,6.601388889,0,64,2.55,6.083333333,1,,,,,2018-01-27 23:39,
2018-01-27 23:45,3.0,fast,2018-01-27 23:44,2018-01-27 23:50,68,0,1,1,2018-01-27 17:09,6.606666667,0,64,2.55,6.083333333,1,,,,,2018-01-27 23:39,
2018-01-27 23:45,8.0,rat,2018-01-27 23:44,2018-01-27 23:50,84,1,0,1,2018-01-27 17:09,6.611111111,0,64,2.55,6.083333333,1,,,,,2018-01-27 23:39,
2018-01-27 23:46,31.0,rat,2018-01-27 23:44,2018-01-27 23:50,122,1,0,1,2018-01-27 17:09,6.621666667,0,64,2.55,6.083333333,1,,,,,2018-01-27 23:39,
2018-01-27 23:47,0.010695699,fast,2018-01-27 23:44,2018-01-27 23:50,186,0,1,1,2018-01-27 17:09,6.639444444,0,64,2.55,6.083333333,1,,,,,2018-01-27 23:39,
2018-01-27 23:48,2.0,fast,2018-01-27 23:44,2018-01-27 23:50,231,0,1,1,2018-01-27 17:09,6.651944444,0,64,2.55,6.083333333,1,,,,,2018-01-27 23:39,
2018-01-27 23:48,9.0,pick,2018-01-27 23:44,2018-01-27 23:50,253,0,1,1,2018-01-27 17:09,6.658055556,0,64,2.55,6.083333333,1,,,,,2018-01-27 23:39,
2018-01-27 23:48,1.0,gaze,2018-01-27 23:44,2018-01-27 23:50,246,0,0,1,2018-01-27 17:09,6.656111111,0,64,2.55,6.083333333,1,,,,,2018-01-27 23:39,
2018-01-27 23:50,6.0,pick,2018-01-27 23:44,2018-01-27 23:50,355,0,1,1,2018-01-27 17:09,6.686388889,0,64,2.55,6.083333333,1,,,,,2018-01-27 23:39,
2018-01-28 04:20,11.0,pick,2018-01-28 04:08,2018-01-28 04:20,742,0,1,1,2018-01-27 17:09,11.1975,0,3,1.0,11.98333333,1,,,,,2018-01-28 04:09,
2018-01-28 19:56,1.0,fast,2018-01-28 19:56,2018-01-28 20:10,9,0,1,1,2018-01-28 17:10,2.770833333,0,40,3.970430108,13.9,1,68.0,3.583333333,0.533333333,1.0,2018-01-28 19:40,2018-01-28 20:10
2018-01-28 19:58,1.0,rat,2018-01-28 19:56,2018-01-28 20:10,162,1,0,1,2018-01-28 17:10,2.813333333,0,40,3.970430108,13.9,1,68.0,3.583333333,0.533333333,1.0,2018-01-28 19:40,2018-01-28 20:10
2018-01-28 20:03,1.0,rat,2018-01-28 19:56,2018-01-28 20:10,456,1,0,1,2018-01-28 17:10,2.895,0,40,3.970430108,13.9,1,68.0,3.583333333,0.533333333,1.0,2018-01-28 19:40,2018-01-28 20:10
2018-01-28 20:04,0.035319187,rat,2018-01-28 19:56,2018-01-28 20:10,528,1,0,1,2018-01-28 17:10,2.915,0,40,3.970430108,13.9,1,68.0,3.583333333,0.533333333,1.0,2018-01-28 19:40,2018-01-28 20:10
2018-01-28 20:05,1.0,fast,2018-01-28 19:56,2018-01-28 20:10,589,0,1,1,2018-01-28 17:10,2.931944444,0,40,3.970430108,13.9,1,68.0,3.583333333,0.533333333,1.0,2018-01-28 19:40,2018-01-28 20:10
2018-01-28 20:05,1.0,rat,2018-01-28 19:56,2018-01-28 20:10,583,1,0,1,2018-01-28 17:10,2.930277778,0,40,3.970430108,13.9,1,68.0,3.583333333,0.533333333,1.0,2018-01-28 19:40,2018-01-28 20:10
2018-01-28 20:05,0.034803066,fast,2018-01-28 19:56,2018-01-28 20:10,569,0,1,1,2018-01-28 17:10,2.926388889,0,40,3.970430108,13.9,1,68.0,3.583333333,0.533333333,1.0,2018-01-28 19:40,2018-01-28 20:10
2018-01-28 20:05,7.0,pick_rat,2018-01-28 19:56,2018-01-28 20:10,545,1,1,1,2018-01-28 17:10,2.919722222,0,40,3.970430108,13.9,1,68.0,3.583333333,0.533333333,1.0,2018-01-28 19:40,2018-01-28 20:10
2018-01-28 20:05,1.0,rat,2018-01-28 19:56,2018-01-28 20:10,534,1,0,1,2018-01-28 17:10,2.916666667,0,40,3.970430108,13.9,1,68.0,3.583333333,0.533333333,1.0,2018-01-28 19:40,2018-01-28 20:10
2018-01-28 20:05,1.0,fast,2018-01-28 19:56,2018-01-28 20:10,551,0,1,1,2018-01-28 17:10,2.921388889,0,40,3.970430108,13.9,1,68.0,3.583333333,0.533333333,1.0,2018-01-28 19:40,2018-01-28 20:10
2018-01-28 20:06,2.0,fast,2018-01-28 19:56,2018-01-28 20:10,627,0,1,1,2018-01-28 17:10,2.9425,0,40,3.970430108,13.9,1,68.0,3.583333333,0.533333333,1.0,2018-01-28 19:40,2018-01-28 20:10
2018-01-28 20:06,1.0,fast,2018-01-28 19:56,2018-01-28 20:10,631,0,1,1,2018-01-28 17:10,2.943611111,0,40,3.970430108,13.9,1,68.0,3.583333333,0.533333333,1.0,2018-01-28 19:40,2018-01-28 20:10
2018-01-28 20:06,4.0,fast,2018-01-28 19:56,2018-01-28 20:10,642,0,1,1,2018-01-28 17:10,2.946666667,0,40,3.970430108,13.9,1,68.0,3.583333333,0.533333333,1.0,2018-01-28 19:40,2018-01-28 20:10
2018-01-28 20:08,4.0,pick,2018-01-28 19:56,2018-01-28 20:10,720,0,1,1,2018-01-28 17:10,2.968333333,0,40,3.970430108,13.9,1,68.0,3.583333333,0.533333333,1.0,2018-01-28 19:40,2018-01-28 20:10
2018-01-28 20:09,3.0,rat,2018-01-28 19:56,2018-01-28 20:10,824,1,0,1,2018-01-28 17:10,2.997222222,0,40,3.970430108,13.9,1,68.0,3.583333333,0.533333333,1.0,2018-01-28 19:40,2018-01-28 20:10
2018-01-29 01:32,22.0,pick,2018-01-29 01:29,2018-01-29 01:33,225,0,1,1,2018-01-28 17:10,8.381666667,0,51,1.609375,4.45,1,,,,,2018-01-29 01:10,
2018-01-31 19:44,3.0,rat,2018-01-31 19:41,2018-01-31 19:45,195,1,0,1,2018-01-31 17:13,2.522777778,0,80,3.214285714,2.25,1,,,,,2018-01-31 19:43,
2018-01-31 22:23,1.0,fast,2018-01-31 22:20,2018-01-31 22:24,168,0,1,1,2018-01-31 17:13,5.168333333,0,80,2.0,4.466666667,1,,,,,2018-01-31 22:13,
2018-02-02 00:43,2.0,fast,2018-02-02 00:40,2018-02-02 00:44,184,0,1,2,2018-02-01 17:14,7.489722222,0,57,1.524590164,3.683333333,1,60.0,1.03198484,0.466666667,1.0,2018-02-02 00:14,2018-02-02 00:44
2018-02-02 00:44,1.0,rat,2018-02-02 00:40,2018-02-02 00:44,239,1,0,2,2018-02-01 17:14,7.505,0,60,1.03198484,0.466666667,1,,,,,2018-02-02 00:44,
2018-02-02 18:30,4.0,rat,2018-02-02 18:30,2018-02-02 18:30,3,1,0,2,2018-02-02 17:15,1.260555556,0,46,4.0,0.133333333,1,,,,,2018-02-02 18:15,
2018-02-03 17:51,29.0,rat,2018-02-03 17:51,2018-02-03 17:51,22,1,0,2,2018-02-03 17:16,0.592777778,0,34,3.949388209,0.666666667,1,,,,,2018-02-03 17:46,
2018-02-04 18:32,155.0,,2018-02-04 18:32,2018-02-04 18:50,42,0,0,2,2018-02-04 17:17,1.265,0,39,4.0,2.3,17,83.0,3.933259177,0.733333333,3.0,2018-02-04 18:17,2018-02-04 18:47
2018-02-04 18:33,3.0,bat_and_rat,2018-02-04 18:32,2018-02-04 18:50,77,1,0,2,2018-02-04 17:17,1.274722222,0,39,4.0,2.3,17,83.0,3.933259177,0.733333333,3.0,2018-02-04 18:17,2018-02-04 18:47
2018-02-04 18:46,1.0,,2018-02-04 18:32,2018-02-04 18:50,856,0,0,2,2018-02-04 17:17,1.491111111,0,39,4.0,2.3,17,83.0,3.933259177,0.733333333,3.0,2018-02-04 18:17,2018-02-04 18:47
2018-02-04 18:47,1.0,,2018-02-04 18:32,2018-02-04 18:50,933,0,0,2,2018-02-04 17:17,1.5125,0,83,3.933259177,0.733333333,3,,,,,2018-02-04 18:47,
2018-02-05 23:22,1.0,,2018-02-05 23:21,2018-02-05 23:26,110,0,0,2,2018-02-05 17:18,6.081388889,0,104,1.466666667,1.3,8,,,,,2018-02-05 23:18,
2018-02-05 23:22,1.0,,2018-02-05 23:21,2018-02-05 23:26,77,0,0,2,2018-02-05 17:18,6.072222222,0,104,1.466666667,1.3,8,,,,,2018-02-05 23:18,
2018-02-05 23:25,6.0,,2018-02-05 23:21,2018-02-05 23:26,253,0,0,2,2018-02-05 17:18,6.121111111,0,104,1.466666667,1.3,8,,,,,2018-02-05 23:18,
2018-02-07 18:11,7.0,"94.0,305.0,239.0,416.0; 364.8,139.3,462.3,241.3",2018-02-07 18:11,2018-02-07 18:11,10,0,0,2,2018-02-07 17:19,0.8775,0,53,4.0,0.25,1,,,,,2018-02-07 17:49,
2018-02-07 18:32,1.0,rat,2018-02-07 18:29,2018-02-07 18:44,166,1,0,2,2018-02-07 17:19,1.225277778,0,29,4.0,10.48333333,5,,,,,2018-02-07 18:19,
2018-02-07 22:58,14.0,pick,2018-02-07 22:53,2018-02-07 22:58,299,0,1,2,2018-02-07 17:19,5.661944444,0,65,2.050611791,2.433333333,2,,,,,2018-02-07 22:49,
2018-02-08 01:47,8.0,rat attack,2018-02-08 01:47,2018-02-08 01:48,7,1,0,2,2018-02-07 17:19,8.481666667,0,49,1.456140351,0.25,1,,,,,2018-02-08 01:19,
2018-02-08 01:52,1.0,fast,2018-02-08 01:52,2018-02-08 01:52,2,0,1,2,2018-02-07 17:19,8.554722222,0,53,1.037351443,4.166666667,2,,,,,2018-02-08 01:49,
2018-02-08 02:06,6.0,rat,2018-02-08 02:05,2018-02-08 02:09,74,1,0,2,2018-02-07 17:19,8.796944444,0,53,1.037351443,4.166666667,2,,,,,2018-02-08 01:49,
2018-02-08 02:06,1.0,rat,2018-02-08 02:05,2018-02-08 02:09,80,1,0,2,2018-02-07 17:19,8.798611111,0,53,1.037351443,4.166666667,2,,,,,2018-02-08 01:49,
2018-02-08 02:07,7.0,rat,2018-02-08 02:05,2018-02-08 02:09,99,1,0,2,2018-02-07 17:19,8.803888889,0,53,1.037351443,4.166666667,2,,,,,2018-02-08 01:49,
2018-02-08 02:07,4.0,rat,2018-02-08 02:05,2018-02-08 02:09,116,1,0,2,2018-02-07 17:19,8.808611111,0,53,1.037351443,4.166666667,2,,,,,2018-02-08 01:49,
2018-02-08 02:08,4.0,rat,2018-02-08 02:05,2018-02-08 02:09,200,1,0,2,2018-02-07 17:19,8.831944444,0,53,1.037351443,4.166666667,2,,,,,2018-02-08 01:49,
2018-02-08 03:41,0.035867953,rat,2018-02-08 03:41,2018-02-08 03:45,27,1,0,2,2018-02-07 17:19,10.37444444,0,14,0.0,4.216666667,1,,,,,2018-02-08 03:19,
2018-02-09 00:06,3.0,fast,2018-02-09 00:06,2018-02-09 00:06,2,0,1,2,2018-02-08 17:20,6.767222222,0,38,2.029569892,1.0,4,,,,,2018-02-08 23:50,
2018-02-09 00:11,1.0,rat,2018-02-09 00:09,2018-02-09 00:13,135,1,0,2,2018-02-08 17:20,6.862222222,0,38,2.029569892,1.0,4,,,,,2018-02-08 23:50,
2018-02-09 00:26,17.0,pick,2018-02-09 00:26,2018-02-09 00:32,2,0,1,2,2018-02-08 17:20,7.114722222,0,46,2.0,1.133333333,2,,,,,2018-02-09 00:20,
2018-02-09 00:29,1.0,rat,2018-02-09 00:26,2018-02-09 00:32,154,1,0,2,2018-02-08 17:20,7.156944444,0,46,2.0,1.133333333,2,,,,,2018-02-09 00:20,
2018-02-09 03:31,1.0,rat,2018-02-09 03:28,2018-02-09 03:33,146,1,0,2,2018-02-08 17:20,10.18444444,0,22,1.0,4.733333333,1,,,,,2018-02-09 03:20,
2018-02-09 03:32,21.0,rat,2018-02-09 03:28,2018-02-09 03:33,211,1,0,2,2018-02-08 17:20,10.2025,0,22,1.0,4.733333333,1,,,,,2018-02-09 03:20,
2018-02-09 03:32,9.0,pick,2018-02-09 03:28,2018-02-09 03:33,246,0,1,2,2018-02-08 17:20,10.21222222,0,22,1.0,4.733333333,1,,,,,2018-02-09 03:20,
2018-02-10 00:43,4.0,rat,2018-02-10 00:43,2018-02-10 00:45,22,1,0,2,2018-02-09 17:21,7.375277778,0,83,1.421052632,4.1,3,,,,,2018-02-10 00:21,
2018-02-10 00:44,4.0,pick,2018-02-10 00:43,2018-02-10 00:45,68,0,1,2,2018-02-09 17:21,7.388055556,0,83,1.421052632,4.1,3,,,,,2018-02-10 00:21,
2018-02-10 00:44,2.0,pick,2018-02-10 00:43,2018-02-10 00:45,80,0,1,2,2018-02-09 17:21,7.391388889,0,83,1.421052632,4.1,3,,,,,2018-02-10 00:21,
2018-02-10 00:44,21.0,pick_bat,2018-02-10 00:43,2018-02-10 00:45,65,1,1,2,2018-02-09 17:21,7.387222222,0,83,1.421052632,4.1,3,,,,,2018-02-10 00:21,
2018-02-10 00:44,7.0,bat,2018-02-10 00:43,2018-02-10 00:45,61,1,0,2,2018-02-09 17:21,7.386111111,0,83,1.421052632,4.1,3,,,,,2018-02-10 00:21,
2018-02-10 00:44,3.0,fast,2018-02-10 00:43,2018-02-10 00:45,96,0,1,2,2018-02-09 17:21,7.395833333,0,83,1.421052632,4.1,3,,,,,2018-02-10 00:21,
2018-02-10 00:49,0.089216347,fast,2018-02-10 00:49,2018-02-10 00:51,18,0,1,2,2018-02-09 17:21,7.471944444,0,83,1.421052632,4.1,3,51.0,1.025466893,0.783333333,1.0,2018-02-10 00:21,2018-02-10 00:51
2018-02-10 00:49,2.0,rat,2018-02-10 00:49,2018-02-10 00:51,56,1,0,2,2018-02-09 17:21,7.4825,0,83,1.421052632,4.1,3,51.0,1.025466893,0.783333333,1.0,2018-02-10 00:21,2018-02-10 00:51
2018-02-10 00:50,0.090143902,rat,2018-02-10 00:49,2018-02-10 00:51,81,1,0,2,2018-02-09 17:21,7.489444444,0,83,1.421052632,4.1,3,51.0,1.025466893,0.783333333,1.0,2018-02-10 00:21,2018-02-10 00:51
2018-02-10 00:50,0.041390374,fast,2018-02-10 00:49,2018-02-10 00:51,65,0,1,2,2018-02-09 17:21,7.485,0,83,1.421052632,4.1,3,51.0,1.025466893,0.783333333,1.0,2018-02-10 00:21,2018-02-10 00:51
2018-02-10 00:50,20.0,both,2018-02-10 00:49,2018-02-10 00:51,102,0,0,2,2018-02-09 17:21,7.495277778,0,83,1.421052632,4.1,3,51.0,1.025466893,0.783333333,1.0,2018-02-10 00:21,2018-02-10 00:51
2018-02-10 00:51,2.0,rat,2018-02-10 00:49,2018-02-10 00:51,149,1,0,2,2018-02-09 17:21,7.508333333,0,51,1.025466893,0.783333333,1,,,,,2018-02-10 00:51,
2018-02-10 19:25,0.097399911,fast,2018-02-10 19:24,2018-02-10 19:25,13,0,1,2,2018-02-10 17:22,2.05,0,47,4.0,0.25,1,,,,,2018-02-10 19:22,
2018-02-10 21:08,5.0,rat,2018-02-10 21:04,2018-02-10 21:11,222,1,0,2,2018-02-10 17:22,3.771111111,0,85,3.033794163,2.8,7,,,,,2018-02-10 20:52,
2018-02-10 21:36,2.0,rat,2018-02-10 21:35,2018-02-10 21:36,75,1,0,2,2018-02-10 17:22,4.238611111,0,92,3.0,3.633333333,8,,,,,2018-02-10 21:22,
2018-02-10 21:36,1.0,rat,2018-02-10 21:35,2018-02-10 21:36,68,1,0,2,2018-02-10 17:22,4.236666667,0,92,3.0,3.633333333,8,,,,,2018-02-10 21:22,
2018-02-10 21:44,1.0,rat,2018-02-10 21:44,2018-02-10 21:51,6,1,0,2,2018-02-10 17:22,4.368333333,0,92,3.0,3.633333333,8,,,,,2018-02-10 21:22,
2018-02-10 21:45,6.0,,2018-02-10 21:44,2018-02-10 21:51,86,0,0,2,2018-02-10 17:22,4.390555556,0,92,3.0,3.633333333,8,,,,,2018-02-10 21:22,
2018-02-10 21:45,4.0,rat,2018-02-10 21:44,2018-02-10 21:51,92,1,0,2,2018-02-10 17:22,4.392222222,0,92,3.0,3.633333333,8,,,,,2018-02-10 21:22,
2018-02-10 21:46,13.0,rat,2018-02-10 21:44,2018-02-10 21:51,137,1,0,2,2018-02-10 17:22,4.404722222,0,92,3.0,3.633333333,8,,,,,2018-02-10 21:22,
2018-02-10 21:46,1.0,rat,2018-02-10 21:44,2018-02-10 21:51,155,1,0,2,2018-02-10 17:22,4.409722222,0,92,3.0,3.633333333,8,,,,,2018-02-10 21:22,
2018-02-10 21:46,2.0,fast,2018-02-10 21:44,2018-02-10 21:51,158,0,1,2,2018-02-10 17:22,4.410555556,0,92,3.0,3.633333333,8,,,,,2018-02-10 21:22,
2018-02-10 21:47,1.0,rat,2018-02-10 21:44,2018-02-10 21:51,224,1,0,2,2018-02-10 17:22,4.428888889,0,92,3.0,3.633333333,8,,,,,2018-02-10 21:22,
2018-02-11 00:32,1.0,rat,2018-02-11 00:31,2018-02-11 00:33,35,1,0,2,2018-02-10 17:22,7.1725,0,70,1.4,1.566666667,1,,,,,2018-02-11 00:22,
2018-02-11 01:09,5.0,pick,2018-02-11 01:09,2018-02-11 01:10,7,0,1,2,2018-02-10 17:22,7.794722222,0,49,1.024193548,1.383333333,1,,,,,2018-02-11 00:52,
2018-02-11 01:54,0.04438061,rat,2018-02-11 01:52,2018-02-11 01:58,105,1,0,2,2018-02-10 17:22,8.544444444,0,49,0.88320356,6.05,1,,,,,2018-02-11 01:52,
2018-02-11 01:55,3.0,rat,2018-02-11 01:52,2018-02-11 01:58,132,1,0,2,2018-02-10 17:22,8.551944444,0,49,0.88320356,6.05,1,,,,,2018-02-11 01:52,
2018-02-11 01:56,1.0,fast,2018-02-11 01:52,2018-02-11 01:58,242,0,1,2,2018-02-10 17:22,8.5825,0,49,0.88320356,6.05,1,,,,,2018-02-11 01:52,
2018-02-11 01:57,24.0,rat,2018-02-11 01:52,2018-02-11 01:58,286,1,0,2,2018-02-10 17:22,8.594722222,0,49,0.88320356,6.05,1,,,,,2018-02-11 01:52,
2018-02-11 01:57,6.0,fast,2018-02-11 01:52,2018-02-11 01:58,269,0,1,2,2018-02-10 17:22,8.59,0,49,0.88320356,6.05,1,,,,,2018-02-11 01:52,
2018-02-13 03:44,1.0,rat,2018-02-13 03:43,2018-02-13 03:45,77,1,0,2,2018-02-12 17:24,10.34222222,0,15,1.0,3.35,2,,,,,2018-02-13 03:24,
2018-02-13 03:50,3.0,fast,2018-02-13 03:49,2018-02-13 03:50,59,0,1,2,2018-02-12 17:24,10.435,0,15,1.0,3.35,2,,,,,2018-02-13 03:24,
2018-02-14 03:11,31.0,pick,2018-02-14 03:02,2018-02-14 03:11,499,0,1,2,2018-02-13 17:25,9.771666667,0,14,1.0,8.583333333,1,,,,,2018-02-14 02:55,
2018-02-14 05:30,1.0,rat,2018-02-14 05:26,2018-02-14 05:34,225,1,0,2,2018-02-13 17:25,12.09194444,0,12,0.0,8.033333333,1,,,,,2018-02-14 05:25,
2018-02-14 22:05,1.0,rat,2018-02-14 22:04,2018-02-14 22:12,89,1,0,2,2018-02-14 17:26,4.659166667,0,86,2.01843318,5.133333333,4,,,,,2018-02-14 21:56,
2018-02-14 22:08,2.0,rat,2018-02-14 22:04,2018-02-14 22:12,259,1,0,2,2018-02-14 17:26,4.706388889,0,86,2.01843318,5.133333333,4,,,,,2018-02-14 21:56,
2018-02-14 22:11,4.0,rat,2018-02-14 22:04,2018-02-14 22:12,470,1,0,2,2018-02-14 17:26,4.765,0,86,2.01843318,5.133333333,4,,,,,2018-02-14 21:56,
2018-02-14 22:46,1.0,rat,2018-02-14 22:43,2018-02-14 22:52,204,1,0,2,2018-02-14 17:26,5.346388889,0,103,2.0,3.3,6,,,,,2018-02-14 22:26,
2018-02-14 22:46,2.0,rat,2018-02-14 22:43,2018-02-14 22:52,187,1,0,2,2018-02-14 17:26,5.341666667,0,103,2.0,3.3,6,,,,,2018-02-14 22:26,
2018-02-14 22:50,2.0,rat,2018-02-14 22:43,2018-02-14 22:52,420,1,0,2,2018-02-14 17:26,5.406388889,0,103,2.0,3.3,6,,,,,2018-02-14 22:26,
2018-02-14 22:50,9.0,rat,2018-02-14 22:43,2018-02-14 22:52,434,1,0,2,2018-02-14 17:26,5.410277778,0,103,2.0,3.3,6,,,,,2018-02-14 22:26,
2018-02-14 22:51,0.061201372,rat,2018-02-14 22:43,2018-02-14 22:52,512,1,0,2,2018-02-14 17:26,5.431944444,0,103,2.0,3.3,6,,,,,2018-02-14 22:26,
2018-02-14 22:52,1.0,rat,2018-02-14 22:43,2018-02-14 22:52,518,1,0,2,2018-02-14 17:26,5.433611111,0,103,2.0,3.3,6,,,,,2018-02-14 22:26,
2018-02-15 18:21,0.050105814,fast,2018-02-15 18:20,2018-02-15 18:28,54,0,1,2,2018-02-15 17:26,0.9225,0,9,4.0,5.55,1,29.0,4.0,7.833333333,5.0,2018-02-15 17:56,2018-02-15 18:26
2018-02-15 18:52,6.0,pick,2018-02-15 18:49,2018-02-15 18:55,201,0,1,2,2018-02-15 17:26,1.446388889,0,29,4.0,7.833333333,5,,,,,2018-02-15 18:26,
2018-02-15 18:52,6.0,bat,2018-02-15 18:49,2018-02-15 18:55,179,1,0,2,2018-02-15 17:26,1.440277778,0,29,4.0,7.833333333,5,,,,,2018-02-15 18:26,
