start_time,rat_period_start,rat_period_end,sum_rat_minutes,avg_rat_arrival_number,avg_bat_landing_number,avg_food_availability,risk,reward,habit,seconds_after_rat_arrival,bat_landing_to_food,bat_landing_number,food_availability,rat_arrival_number,bat_landing_number2,food_availability2,rat_minutes,rat_minutes2,rat_arrival_number2,month,season,sunset_time,hours_after_sunset,motevation,decision time,rat_encounter
2018-04-28 02:50,2018-04-28 02:47,2018-04-28 02:51,4.4,2.0,47.0,2.935104364,0,1,pick,170,8.0,47,2.935104364,2,,,4.4,,,4,1,2018-04-27 19:18,7.542222222,1.467552182,178.0,94
2018-04-28 02:50,2018-04-28 02:47,2018-04-28 02:51,4.4,2.0,47.0,2.935104364,1,1,pick_and_others,195,28.0,47,2.935104364,2,,,4.4,,,4,1,2018-04-27 19:18,7.549166667,1.467552182,223.0,94
2018-04-28 02:51,2018-04-28 02:47,2018-04-28 02:51,4.4,2.0,47.0,2.935104364,0,1,pick,211,6.0,47,2.935104364,2,,,4.4,,,4,1,2018-04-27 19:18,7.553611111,1.467552182,217.0,94
2018-04-28 03:25,2018-04-28 03:24,2018-04-28 03:25,4.233333333,3.0,30.0,2.611764706,1,0,rat_and_bat,31,15.0,30,2.611764706,3,,,4.233333333,,,4,1,2018-04-27 19:18,8.1225,0.8705882353333334,46.0,90
2018-04-28 03:25,2018-04-28 03:24,2018-04-28 03:25,4.233333333,3.0,30.0,2.611764706,0,1,fast,45,2.0,30,2.611764706,3,,,4.233333333,,,4,1,2018-04-27 19:18,8.126388889,0.8705882353333334,47.0,90
2018-04-28 03:36,2018-04-28 03:33,2018-04-28 03:36,4.233333333,3.0,30.0,2.611764706,0,1,fast,194,3.0,30,2.611764706,3,,,4.233333333,,,4,1,2018-04-27 19:18,8.305,0.8705882353333334,197.0,90
2018-04-28 03:51,2018-04-28 03:48,2018-04-28 04:09,42.43333333,2.0,6.0,2.258823529,0,1,fast,172,3.0,6,2.258823529,2,,,42.43333333,,,4,1,2018-04-27 19:18,8.554722222,1.1294117645,175.0,12
2018-04-28 05:16,2018-04-28 05:14,2018-04-28 05:21,25.033333333,4.5,9.0,2.0,1,0,rat,115,17.0,8,2.0,5,10.0,2.0,18.65,6.383333333,4.0,4,1,2018-04-27 19:18,9.978888889,0.4444444444444444,132.0,40
2018-04-28 05:20,2018-04-28 05:14,2018-04-28 05:21,6.383333333,4.0,10.0,2.0,0,1,pick,370,1.0,10,2.0,4,,,6.383333333,,,4,1,2018-04-27 19:18,10.04972222,0.5,371.0,40
2018-04-28 05:55,2018-04-28 05:55,2018-04-28 06:05,21.8,2.0,10.0,2.0,0,1,fast,56,3.0,10,2.0,2,,,21.8,,,4,1,2018-04-27 19:18,10.63222222,1.0,59.0,20
2018-04-28 19:08,2018-04-28 19:08,2018-04-28 19:16,7.483333333,1.0,15.0,3.899524061,0,1,fast,2,0.025345863,15,3.899524061,1,,,7.483333333,,,4,1,2018-04-28 19:19,-0.169166667,3.899524061,2.025345863,15
2018-04-28 19:10,2018-04-28 19:08,2018-04-28 19:16,7.483333333,1.0,15.0,3.899524061,0,1,fast,76,0.096196,15,3.899524061,1,,,7.483333333,,,4,1,2018-04-28 19:19,-0.148611111,3.899524061,76.096196,15
2018-04-28 19:10,2018-04-28 19:08,2018-04-28 19:16,7.483333333,1.0,15.0,3.899524061,0,1,pick,91,0.063701466,15,3.899524061,1,,,7.483333333,,,4,1,2018-04-28 19:19,-0.144444444,3.899524061,91.063701466,15
2018-04-28 20:39,2018-04-28 20:37,2018-04-28 20:44,4.616666667,3.0,21.0,3.0,0,1,fast,105,0.094784549,21,3.0,3,,,4.616666667,,,4,1,2018-04-28 19:19,1.341944444,1.0,105.094784549,63
2018-04-28 20:40,2018-04-28 20:37,2018-04-28 20:44,4.616666667,3.0,21.0,3.0,1,0,others,166,0.076254237,21,3.0,3,,,4.616666667,,,4,1,2018-04-28 19:19,1.358888889,1.0,166.076254237,63
2018-04-28 20:44,2018-04-28 20:37,2018-04-28 20:44,4.616666667,3.0,21.0,3.0,1,0,rat,383,0.014184241,21,3.0,3,,,4.616666667,,,4,1,2018-04-28 19:19,1.419166667,1.0,383.014184241,63
2018-04-28 21:30,2018-04-28 21:30,2018-04-28 21:31,0.966666667,2.0,35.0,3.0,1,0,rat,0,9.0,35,3.0,2,,,0.966666667,,,4,1,2018-04-28 19:19,2.198055556,1.5,9.0,70
2018-04-28 21:31,2018-04-28 21:30,2018-04-28 21:31,0.966666667,2.0,35.0,3.0,1,1,rat_and_pick,46,28.0,35,3.0,2,,,0.966666667,,,4,1,2018-04-28 19:19,2.210833333,1.5,74.0,70
2018-04-28 23:02,2018-04-28 23:01,2018-04-28 23:12,10.91666667,1.0,54.0,3.0,0,1,fast,85,1.0,54,3.0,1,,,10.91666667,,,4,1,2018-04-28 19:19,3.725555556,3.0,86.0,54
2018-04-28 23:04,2018-04-28 23:01,2018-04-28 23:12,10.91666667,1.0,54.0,3.0,0,1,fast,188,5.0,54,3.0,1,,,10.91666667,,,4,1,2018-04-28 19:19,3.754166667,3.0,193.0,54
2018-04-28 23:21,2018-04-28 23:21,2018-04-28 23:24,2.85,1.0,76.0,3.0,1,0,bat_fight,0,0.047647063,76,3.0,1,,,2.85,,,4,1,2018-04-28 19:19,4.036944444,3.0,0.047647063,76
2018-04-28 23:21,2018-04-28 23:21,2018-04-28 23:24,2.85,1.0,76.0,3.0,0,1,fast,44,2.0,76,3.0,1,,,2.85,,,4,1,2018-04-28 19:19,4.049166667,3.0,46.0,76
2018-04-28 23:22,2018-04-28 23:21,2018-04-28 23:24,2.85,1.0,76.0,3.0,0,1,pick,60,1.0,76,3.0,1,,,2.85,,,4,1,2018-04-28 19:19,4.053611111,3.0,61.0,76
2018-04-28 23:22,2018-04-28 23:21,2018-04-28 23:24,2.85,1.0,76.0,3.0,1,0,rat,71,80.0,76,3.0,1,,,2.85,,,4,1,2018-04-28 19:19,4.056666667,3.0,151.0,76
2018-04-28 23:22,2018-04-28 23:21,2018-04-28 23:24,2.85,1.0,76.0,3.0,1,0,rat,63,0.090449811,76,3.0,1,,,2.85,,,4,1,2018-04-28 19:19,4.054444444,3.0,63.090449811,76
2018-04-28 23:23,2018-04-28 23:21,2018-04-28 23:24,2.85,1.0,76.0,3.0,0,1,fast,139,3.0,76,3.0,1,,,2.85,,,4,1,2018-04-28 19:19,4.075555556,3.0,142.0,76
2018-04-28 23:24,2018-04-28 23:21,2018-04-28 23:24,2.85,1.0,76.0,3.0,0,1,pick,171,14.0,76,3.0,1,,,2.85,,,4,1,2018-04-28 19:19,4.084444444,3.0,185.0,76
2018-04-29 00:22,2018-04-29 00:22,2018-04-29 00:27,5.166666667,1.0,89.0,2.465517241,1,0,rat,28,17.0,89,2.465517241,1,,,5.166666667,,,4,1,2018-04-28 19:19,5.060833333,2.465517241,45.0,89
2018-04-29 00:23,2018-04-29 00:22,2018-04-29 00:27,5.166666667,1.0,89.0,2.465517241,1,0,rat,82,20.0,89,2.465517241,1,,,5.166666667,,,4,1,2018-04-28 19:19,5.075833333,2.465517241,102.0,89
2018-04-29 00:25,2018-04-29 00:22,2018-04-29 00:27,5.166666667,1.0,89.0,2.465517241,1,0,rat,206,0.099179779,89,2.465517241,1,,,5.166666667,,,4,1,2018-04-28 19:19,5.110277778,2.465517241,206.099179779,89
2018-04-29 00:27,2018-04-29 00:22,2018-04-29 00:27,5.166666667,1.0,89.0,2.465517241,0,1,pick,309,11.0,89,2.465517241,1,,,5.166666667,,,4,1,2018-04-28 19:19,5.138888889,2.465517241,320.0,89
2018-04-29 00:55,2018-04-29 00:55,2018-04-29 00:56,5.366666667,3.0,100.0,2.043381535,0,0,,19,0.019372407,100,2.043381535,3,,,5.366666667,,,4,1,2018-04-28 19:19,5.614166667,0.6811271783333334,19.019372407,300
2018-04-29 00:55,2018-04-29 00:55,2018-04-29 00:56,5.366666667,3.0,100.0,2.043381535,0,1,fast,8,2.0,100,2.043381535,3,,,5.366666667,,,4,1,2018-04-28 19:19,5.611111111,0.6811271783333334,10.0,300
2018-04-29 00:55,2018-04-29 00:55,2018-04-29 00:56,5.366666667,3.0,100.0,2.043381535,1,0,rat,11,0.043720185,100,2.043381535,3,,,5.366666667,,,4,1,2018-04-28 19:19,5.611944444,0.6811271783333334,11.043720185,300
2018-04-29 00:56,2018-04-29 00:55,2018-04-29 00:56,5.366666667,3.0,100.0,2.043381535,1,1,pick_rat_bat,50,174.0,100,2.043381535,3,,,5.366666667,,,4,1,2018-04-28 19:19,5.622777778,0.6811271783333334,224.0,300
2018-04-29 01:03,2018-04-29 01:02,2018-04-29 01:06,5.366666667,3.0,100.0,2.043381535,1,0,rat,47,2.0,100,2.043381535,3,,,5.366666667,,,4,1,2018-04-28 19:19,5.735277778,0.6811271783333334,49.0,300
2018-04-29 01:03,2018-04-29 01:02,2018-04-29 01:06,5.366666667,3.0,100.0,2.043381535,1,0,rat,66,6.0,100,2.043381535,3,,,5.366666667,,,4,1,2018-04-28 19:19,5.740555556,0.6811271783333334,72.0,300
2018-04-29 01:03,2018-04-29 01:02,2018-04-29 01:06,5.366666667,3.0,100.0,2.043381535,1,0,rat_and_bat,78,5.0,100,2.043381535,3,,,5.366666667,,,4,1,2018-04-28 19:19,5.743888889,0.6811271783333334,83.0,300
2018-04-29 01:03,2018-04-29 01:02,2018-04-29 01:06,5.366666667,3.0,100.0,2.043381535,0,1,fast,87,3.0,100,2.043381535,3,,,5.366666667,,,4,1,2018-04-28 19:19,5.746388889,0.6811271783333334,90.0,300
2018-04-29 01:04,2018-04-29 01:02,2018-04-29 01:06,5.366666667,3.0,100.0,2.043381535,1,0,bat,143,0.035887407,100,2.043381535,3,,,5.366666667,,,4,1,2018-04-28 19:19,5.761944444,0.6811271783333334,143.035887407,300
2018-04-29 01:04,2018-04-29 01:02,2018-04-29 01:06,5.366666667,3.0,100.0,2.043381535,1,0,rat,132,0.069546705,100,2.043381535,3,,,5.366666667,,,4,1,2018-04-28 19:19,5.758888889,0.6811271783333334,132.069546705,300
2018-04-29 01:05,2018-04-29 01:02,2018-04-29 01:06,5.366666667,3.0,100.0,2.043381535,0,1,pick,172,5.0,100,2.043381535,3,,,5.366666667,,,4,1,2018-04-28 19:19,5.77,0.6811271783333334,177.0,300
2018-04-29 01:05,2018-04-29 01:02,2018-04-29 01:06,5.366666667,3.0,100.0,2.043381535,0,1,fast,182,6.0,100,2.043381535,3,,,5.366666667,,,4,1,2018-04-28 19:19,5.772777778,0.6811271783333334,188.0,300
2018-04-29 01:05,2018-04-29 01:02,2018-04-29 01:06,5.366666667,3.0,100.0,2.043381535,0,1,fast,206,0.087634798,100,2.043381535,3,,,5.366666667,,,4,1,2018-04-28 19:19,5.779444444,0.6811271783333334,206.087634798,300
2018-04-29 01:05,2018-04-29 01:02,2018-04-29 01:06,5.366666667,3.0,100.0,2.043381535,0,1,fast,211,3.0,100,2.043381535,3,,,5.366666667,,,4,1,2018-04-28 19:19,5.780833333,0.6811271783333334,214.0,300
2018-04-29 01:20,2018-04-29 01:19,2018-04-29 01:24,11.23333333,2.0,78.0,2.0,0,1,fast,58,2.0,78,2.0,2,,,11.23333333,,,4,1,2018-04-28 19:19,6.032222222,1.0,60.0,156
2018-04-29 01:20,2018-04-29 01:19,2018-04-29 01:24,11.23333333,2.0,78.0,2.0,0,1,pick,5,0.038141769,78,2.0,2,,,11.23333333,,,4,1,2018-04-28 19:19,6.0175,1.0,5.038141769,156
2018-04-29 01:20,2018-04-29 01:19,2018-04-29 01:24,11.23333333,2.0,78.0,2.0,1,1,bat_and_pick_far,38,0.09694048,78,2.0,2,,,11.23333333,,,4,1,2018-04-28 19:19,6.026666667,1.0,38.09694048,156
2018-04-29 01:21,2018-04-29 01:19,2018-04-29 01:24,11.23333333,2.0,78.0,2.0,0,1,fast,119,2.0,78,2.0,2,,,11.23333333,,,4,1,2018-04-28 19:19,6.049166667,1.0,121.0,156
2018-04-29 01:43,2018-04-29 01:41,2018-04-29 01:51,13.999999997,1.5,78.0,2.0,0,1,fast,105,4.0,78,2.0,2,78.0,2.0,11.23333333,2.766666667,1.0,4,1,2018-04-28 19:19,6.409444444,1.3333333333333333,109.0,156
2018-04-29 01:44,2018-04-29 01:41,2018-04-29 01:51,13.999999997,1.5,78.0,2.0,0,1,pick,180,5.0,78,2.0,2,78.0,2.0,11.23333333,2.766666667,1.0,4,1,2018-04-28 19:19,6.430277778,1.3333333333333333,185.0,156
2018-04-29 01:44,2018-04-29 01:41,2018-04-29 01:51,13.999999997,1.5,78.0,2.0,0,1,fast,187,3.0,78,2.0,2,78.0,2.0,11.23333333,2.766666667,1.0,4,1,2018-04-28 19:19,6.432222222,1.3333333333333333,190.0,156
2018-04-29 01:45,2018-04-29 01:41,2018-04-29 01:51,13.999999997,1.5,78.0,2.0,0,1,pick,247,5.0,78,2.0,2,78.0,2.0,11.23333333,2.766666667,1.0,4,1,2018-04-28 19:19,6.448888889,1.3333333333333333,252.0,156
2018-04-29 01:46,2018-04-29 01:41,2018-04-29 01:51,13.999999997,1.5,78.0,2.0,0,1,fast,252,0.020820512,78,2.0,2,78.0,2.0,11.23333333,2.766666667,1.0,4,1,2018-04-28 19:19,6.450277778,1.3333333333333333,252.020820512,156
2018-04-29 01:48,2018-04-29 01:41,2018-04-29 01:51,13.999999997,1.5,78.0,2.0,1,0,bat,419,9.0,78,2.0,2,78.0,2.0,11.23333333,2.766666667,1.0,4,1,2018-04-28 19:19,6.496666667,1.3333333333333333,428.0,156
2018-04-29 01:49,2018-04-29 01:41,2018-04-29 01:51,2.766666667,1.0,78.0,2.0,0,1,fast_far,436,1.0,78,2.0,1,,,2.766666667,,,4,1,2018-04-28 19:19,6.501388889,2.0,437.0,78
2018-04-29 01:51,2018-04-29 01:41,2018-04-29 01:51,2.766666667,1.0,78.0,2.0,1,0,bat,592,4.0,78,2.0,1,,,2.766666667,,,4,1,2018-04-28 19:19,6.544722222,2.0,596.0,78
2018-04-29 01:51,2018-04-29 01:41,2018-04-29 01:51,2.766666667,1.0,78.0,2.0,0,1,pick,572,21.0,78,2.0,1,,,2.766666667,,,4,1,2018-04-28 19:19,6.539166667,2.0,593.0,78
2018-04-29 02:51,2018-04-29 02:51,2018-04-29 03:06,16.86666667,3.0,41.0,1.897849462,1,0,bat,41,67.0,41,1.897849462,3,,,16.86666667,,,4,1,2018-04-28 19:19,7.545555556,0.6326164873333333,108.0,123
2018-04-29 02:51,2018-04-29 02:51,2018-04-29 03:06,16.86666667,3.0,41.0,1.897849462,0,1,fast,36,1.0,41,1.897849462,3,,,16.86666667,,,4,1,2018-04-28 19:19,7.544166667,0.6326164873333333,37.0,123
2018-04-29 02:52,2018-04-29 02:51,2018-04-29 03:06,16.86666667,3.0,41.0,1.897849462,0,1,fast,66,1.0,41,1.897849462,3,,,16.86666667,,,4,1,2018-04-28 19:19,7.5525,0.6326164873333333,67.0,123
2018-04-29 02:52,2018-04-29 02:51,2018-04-29 03:06,16.86666667,3.0,41.0,1.897849462,0,1,pick,80,31.0,41,1.897849462,3,,,16.86666667,,,4,1,2018-04-28 19:19,7.556388889,0.6326164873333333,111.0,123
2018-04-29 02:53,2018-04-29 02:51,2018-04-29 03:06,16.86666667,3.0,41.0,1.897849462,0,1,pick,169,6.0,41,1.897849462,3,,,16.86666667,,,4,1,2018-04-28 19:19,7.581111111,0.6326164873333333,175.0,123
2018-04-29 02:58,2018-04-29 02:51,2018-04-29 03:06,16.86666667,3.0,41.0,1.897849462,1,1,bat_and_pick,466,0.071250736,41,1.897849462,3,,,16.86666667,,,4,1,2018-04-28 19:19,7.663611111,0.6326164873333333,466.071250736,123
2018-04-29 02:58,2018-04-29 02:51,2018-04-29 03:06,16.86666667,3.0,41.0,1.897849462,1,0,bat,452,2.0,41,1.897849462,3,,,16.86666667,,,4,1,2018-04-28 19:19,7.659722222,0.6326164873333333,454.0,123
2018-04-29 02:59,2018-04-29 02:51,2018-04-29 03:06,16.86666667,3.0,41.0,1.897849462,0,1,pick,499,7.0,41,1.897849462,3,,,16.86666667,,,4,1,2018-04-28 19:19,7.672777778,0.6326164873333333,506.0,123
2018-04-29 02:59,2018-04-29 02:51,2018-04-29 03:06,16.86666667,3.0,41.0,1.897849462,0,1,pick,485,4.0,41,1.897849462,3,,,16.86666667,,,4,1,2018-04-28 19:19,7.668888889,0.6326164873333333,489.0,123
2018-04-29 03:04,2018-04-29 02:51,2018-04-29 03:06,16.86666667,3.0,41.0,1.897849462,0,1,fast,783,3.0,41,1.897849462,3,,,16.86666667,,,4,1,2018-04-28 19:19,7.751666667,0.6326164873333333,786.0,123
2018-04-29 03:05,2018-04-29 02:51,2018-04-29 03:06,16.86666667,3.0,41.0,1.897849462,0,0,,846,0.083007044,41,1.897849462,3,,,16.86666667,,,4,1,2018-04-28 19:19,7.769166667,0.6326164873333333,846.083007044,123
2018-04-29 03:06,2018-04-29 02:51,2018-04-29 03:06,16.86666667,3.0,41.0,1.897849462,0,0,fight,902,2.0,41,1.897849462,3,,,16.86666667,,,4,1,2018-04-28 19:19,7.784722222,0.6326164873333333,904.0,123
2018-04-29 03:06,2018-04-29 02:51,2018-04-29 03:06,16.86666667,3.0,41.0,1.897849462,1,1,pick_and_all,903,0.014550835,41,1.897849462,3,,,16.86666667,,,4,1,2018-04-28 19:19,7.785,0.6326164873333333,903.014550835,123
2018-04-29 03:14,2018-04-29 03:11,2018-04-29 03:15,16.86666667,3.0,41.0,1.897849462,1,1,pick_and_bat,211,72.0,41,1.897849462,3,,,16.86666667,,,4,1,2018-04-28 19:19,7.925833333,0.6326164873333333,283.0,123
2018-04-29 03:34,2018-04-29 03:33,2018-04-29 03:48,13.68333333,2.0,29.0,1.433333333,1,0,bat,26,2.0,29,1.433333333,2,,,13.68333333,,,4,1,2018-04-28 19:19,8.252222222,0.7166666665,28.0,58
2018-04-29 03:34,2018-04-29 03:33,2018-04-29 03:48,13.68333333,2.0,29.0,1.433333333,0,1,pick,63,12.0,29,1.433333333,2,,,13.68333333,,,4,1,2018-04-28 19:19,8.2625,0.7166666665,75.0,58
2018-04-29 03:40,2018-04-29 03:33,2018-04-29 03:48,13.68333333,2.0,29.0,1.433333333,1,0,bats,402,0.025349973,29,1.433333333,2,,,13.68333333,,,4,1,2018-04-28 19:19,8.356666667,0.7166666665,402.025349973,58
2018-04-29 03:45,2018-04-29 03:33,2018-04-29 03:48,13.68333333,2.0,29.0,1.433333333,1,0,rat,708,0.094601342,29,1.433333333,2,,,13.68333333,,,4,1,2018-04-28 19:19,8.441666667,0.7166666665,708.094601342,58
2018-04-29 03:46,2018-04-29 03:33,2018-04-29 03:48,13.68333333,2.0,29.0,1.433333333,1,1,rat_and_pick,773,105.0,29,1.433333333,2,,,13.68333333,,,4,1,2018-04-28 19:19,8.459722222,0.7166666665,878.0,58
2018-04-29 03:46,2018-04-29 03:33,2018-04-29 03:48,13.68333333,2.0,29.0,1.433333333,1,1,rat_pick,740,26.0,29,1.433333333,2,,,13.68333333,,,4,1,2018-04-28 19:19,8.450555556,0.7166666665,766.0,58
2018-04-29 04:34,2018-04-29 04:31,2018-04-29 04:37,12.45,3.0,7.0,1.0,0,1,fast,192,0.044300625,7,1.0,3,,,12.45,,,4,1,2018-04-28 19:19,9.265,0.3333333333333333,192.044300625,21
2018-04-29 04:36,2018-04-29 04:31,2018-04-29 04:37,12.45,3.0,7.0,1.0,0,1,fast,315,0.09536188,7,1.0,3,,,12.45,,,4,1,2018-04-28 19:19,9.299166667,0.3333333333333333,315.09536188,21
2018-04-29 05:00,2018-04-29 04:58,2018-04-29 05:00,14.78333333,4.0,7.0,1.0,0,1,fast,109,0.091074825,7,1.0,4,,,14.78333333,,,4,1,2018-04-28 19:19,9.688333333,0.25,109.091074825,28
2018-04-29 20:43,2018-04-29 20:37,2018-04-29 20:53,16.583333333,1.0,16.0,3.32133995,0,1,fast,389,0.017597713,15,3.538461538,1,17.0,3.104218362,11.6,4.983333333,1.0,4,1,2018-04-29 19:19,1.414722222,3.538461538,389.017597713,15
2018-04-29 20:48,2018-04-29 20:37,2018-04-29 20:53,16.583333333,1.0,16.0,3.32133995,0,1,fast,695,0.032534418,15,3.538461538,1,17.0,3.104218362,11.6,4.983333333,1.0,4,1,2018-04-29 19:19,1.499722222,3.538461538,695.032534418,15
2018-04-29 20:49,2018-04-29 20:37,2018-04-29 20:53,4.983333333,1.0,17.0,3.104218362,0,1,fast,710,4.0,17,3.104218362,1,,,4.983333333,,,4,1,2018-04-29 19:19,1.503888889,3.104218362,714.0,17
2018-04-29 20:50,2018-04-29 20:37,2018-04-29 20:53,4.983333333,1.0,17.0,3.104218362,1,1,bat_rat_pick,759,14.0,17,3.104218362,1,,,4.983333333,,,4,1,2018-04-29 19:19,1.5175,3.104218362,773.0,17
2018-04-29 22:53,2018-04-29 22:53,2018-04-29 23:06,13.45,1.0,53.0,2.914905451,0,1,fast,9,2.0,53,2.914905451,1,,,13.45,,,4,1,2018-04-29 19:19,3.573888889,2.914905451,11.0,53
2018-04-29 22:53,2018-04-29 22:53,2018-04-29 23:06,13.45,1.0,53.0,2.914905451,1,0,rat_and_bat,4,20.0,53,2.914905451,1,,,13.45,,,4,1,2018-04-29 19:19,3.5725,2.914905451,24.0,53
2018-04-29 22:54,2018-04-29 22:53,2018-04-29 23:06,13.45,1.0,53.0,2.914905451,1,0,rat,67,36.0,53,2.914905451,1,,,13.45,,,4,1,2018-04-29 19:19,3.59,2.914905451,103.0,53
2018-04-29 22:55,2018-04-29 22:53,2018-04-29 23:06,13.45,1.0,53.0,2.914905451,1,0,rat,144,8.0,53,2.914905451,1,,,13.45,,,4,1,2018-04-29 19:19,3.611388889,2.914905451,152.0,53
2018-04-29 22:56,2018-04-29 22:53,2018-04-29 23:06,13.45,1.0,53.0,2.914905451,1,0,rat,184,0.097800752,53,2.914905451,1,,,13.45,,,4,1,2018-04-29 19:19,3.6225,2.914905451,184.097800752,53
2018-04-29 23:00,2018-04-29 22:53,2018-04-29 23:06,13.45,1.0,53.0,2.914905451,1,0,bat_fight,428,0.063312201,53,2.914905451,1,,,13.45,,,4,1,2018-04-29 19:19,3.690277778,2.914905451,428.063312201,53
2018-04-29 23:01,2018-04-29 22:53,2018-04-29 23:06,13.45,1.0,53.0,2.914905451,1,1,bat_pick,490,18.0,53,2.914905451,1,,,13.45,,,4,1,2018-04-29 19:19,3.7075,2.914905451,508.0,53
2018-04-29 23:01,2018-04-29 22:53,2018-04-29 23:06,13.45,1.0,53.0,2.914905451,0,1,fast,521,2.0,53,2.914905451,1,,,13.45,,,4,1,2018-04-29 19:19,3.716111111,2.914905451,523.0,53
2018-04-29 23:02,2018-04-29 22:53,2018-04-29 23:06,13.45,1.0,53.0,2.914905451,1,1,rat_and_pick,529,5.0,53,2.914905451,1,,,13.45,,,4,1,2018-04-29 19:19,3.718333333,2.914905451,534.0,53
2018-04-29 23:06,2018-04-29 22:53,2018-04-29 23:06,13.45,1.0,53.0,2.914905451,0,1,fast,776,0.078489345,53,2.914905451,1,,,13.45,,,4,1,2018-04-29 19:19,3.786944444,2.914905451,776.078489345,53
2018-04-30 01:30,2018-04-30 01:26,2018-04-30 01:44,17.81666667,1.0,45.0,2.0,1,1,pick_bat,239,22.0,45,2.0,1,,,17.81666667,,,4,1,2018-04-29 19:19,6.196944444,2.0,261.0,45
2018-04-30 01:31,2018-04-30 01:26,2018-04-30 01:44,17.81666667,1.0,45.0,2.0,0,1,fast,304,4.0,45,2.0,1,,,17.81666667,,,4,1,2018-04-29 19:19,6.215,2.0,308.0,45
2018-04-30 01:31,2018-04-30 01:26,2018-04-30 01:44,17.81666667,1.0,45.0,2.0,1,1,pick_bat,257,46.0,45,2.0,1,,,17.81666667,,,4,1,2018-04-29 19:19,6.201944444,2.0,303.0,45
2018-04-30 01:31,2018-04-30 01:26,2018-04-30 01:44,17.81666667,1.0,45.0,2.0,1,1,pick_bat,290,9.0,45,2.0,1,,,17.81666667,,,4,1,2018-04-29 19:19,6.211111111,2.0,299.0,45
2018-04-30 01:32,2018-04-30 01:26,2018-04-30 01:44,17.81666667,1.0,45.0,2.0,1,1,rat_pick,315,0.085746166,45,2.0,1,,,17.81666667,,,4,1,2018-04-29 19:19,6.218055556,2.0,315.085746166,45
2018-04-30 01:32,2018-04-30 01:26,2018-04-30 01:44,17.81666667,1.0,45.0,2.0,0,1,pick,323,4.0,45,2.0,1,,,17.81666667,,,4,1,2018-04-29 19:19,6.220277778,2.0,327.0,45
2018-04-30 01:33,2018-04-30 01:26,2018-04-30 01:44,17.81666667,1.0,45.0,2.0,1,0,rat,407,0.040027684,45,2.0,1,,,17.81666667,,,4,1,2018-04-29 19:19,6.243611111,2.0,407.040027684,45
2018-04-30 01:34,2018-04-30 01:26,2018-04-30 01:44,17.81666667,1.0,45.0,2.0,1,0,rat_and_bat,445,5.0,45,2.0,1,,,17.81666667,,,4,1,2018-04-29 19:19,6.254166667,2.0,450.0,45
2018-04-30 01:37,2018-04-30 01:26,2018-04-30 01:44,17.81666667,1.0,45.0,2.0,0,1,fast,633,0.076567662,45,2.0,1,,,17.81666667,,,4,1,2018-04-29 19:19,6.306388889,2.0,633.076567662,45
2018-04-30 01:40,2018-04-30 01:26,2018-04-30 01:44,17.81666667,1.0,45.0,2.0,1,0,bat_and_rat,808,0.055695432,45,2.0,1,,,17.81666667,,,4,1,2018-04-29 19:19,6.355,2.0,808.055695432,45
2018-04-30 01:40,2018-04-30 01:26,2018-04-30 01:44,17.81666667,1.0,45.0,2.0,1,0,bat_and_rat,816,33.0,45,2.0,1,,,17.81666667,,,4,1,2018-04-29 19:19,6.357222222,2.0,849.0,45
2018-04-30 01:40,2018-04-30 01:26,2018-04-30 01:44,17.81666667,1.0,45.0,2.0,1,1,pick_and_bat,844,39.0,45,2.0,1,,,17.81666667,,,4,1,2018-04-29 19:19,6.365,2.0,883.0,45
2018-04-30 01:40,2018-04-30 01:26,2018-04-30 01:44,17.81666667,1.0,45.0,2.0,1,0,bat_and_rat,800,0.072746343,45,2.0,1,,,17.81666667,,,4,1,2018-04-29 19:19,6.352777778,2.0,800.072746343,45
2018-04-30 01:42,2018-04-30 01:26,2018-04-30 01:44,17.81666667,1.0,45.0,2.0,0,1,fast,925,3.0,45,2.0,1,,,17.81666667,,,4,1,2018-04-29 19:19,6.3875,2.0,928.0,45
2018-04-30 02:42,2018-04-30 02:41,2018-04-30 02:55,14.666666666,1.0,37.0,1.9505723205,0,1,fast,63,0.094277126,42,2.0,1,32.0,1.901144641,7.783333333,6.883333333,1.0,4,1,2018-04-29 19:19,7.387777778,2.0,63.094277126,42
2018-04-30 02:42,2018-04-30 02:41,2018-04-30 02:55,14.666666666,1.0,37.0,1.9505723205,0,1,fast,91,1.0,42,2.0,1,32.0,1.901144641,7.783333333,6.883333333,1.0,4,1,2018-04-29 19:19,7.395555556,2.0,92.0,42
2018-04-30 02:43,2018-04-30 02:41,2018-04-30 02:55,14.666666666,1.0,37.0,1.9505723205,0,0,no_food,142,0.019462583,42,2.0,1,32.0,1.901144641,7.783333333,6.883333333,1.0,4,1,2018-04-29 19:19,7.409722222,2.0,142.019462583,42
2018-04-30 02:43,2018-04-30 02:41,2018-04-30 02:55,14.666666666,1.0,37.0,1.9505723205,0,1,pick,162,7.0,42,2.0,1,32.0,1.901144641,7.783333333,6.883333333,1.0,4,1,2018-04-29 19:19,7.415277778,2.0,169.0,42
2018-04-30 02:44,2018-04-30 02:41,2018-04-30 02:55,14.666666666,1.0,37.0,1.9505723205,0,1,fast,222,4.0,42,2.0,1,32.0,1.901144641,7.783333333,6.883333333,1.0,4,1,2018-04-29 19:19,7.431944444,2.0,226.0,42
